run,size,ratio,sampling_time_s,total_time_s
1,15000,1.000385242981531,0.6424106,0.7886702000000001
2,15000,1.0003655946948813,0.7401775999999998,0.9135287
3,15000,1.0003972997515902,0.7114574000000002,0.9790629
4,15000,1.0003584549117597,0.6979955000000002,0.8787920000000002
5,15000,1.00035007692127,0.7134204999999998,0.8475690999999999
6,15000,1.0003347155337785,0.7223999999999999,0.8947434999999997
7,15000,1.0003681479148725,0.7006743000000002,0.8747470000000002
8,15000,1.0003802910214512,0.7024259000000002,0.8739861000000002
9,15000,1.000410164553511,0.6473065,0.7688370999999998
10,15000,1.0003801700158894,0.6750973000000005,0.8701848000000001
11,15000,1.000332528835514,0.6491237000000001,0.8493052000000003
12,15000,1.000363580783128,0.5972056000000001,0.7934478999999999
13,15000,1.000344237950947,0.6906816000000005,0.7967283000000007
14,15000,1.0003869715952638,0.6390273999999998,0.8070842999999996
15,15000,1.0003484593827678,0.5831708999999998,0.7575514999999999
16,15000,1.0003253178402014,0.5985249999999995,0.7706057
17,15000,1.000340864135712,0.6230120999999995,0.7263392
18,15000,1.0003661916045028,0.6086066999999993,0.7709253999999994
19,15000,1.0003865958716107,0.6906889000000005,0.8976616000000002
20,15000,1.000354518604036,0.6030457999999994,0.7569942999999997
21,15000,1.0003610223333024,0.6611377999999997,0.7765940000000002
22,15000,1.0003890891120744,0.6350513000000007,0.7768499000000002
23,15000,1.0003827649225907,0.5923845000000005,0.7384655000000002
24,15000,1.000358077895487,0.6136052999999997,0.7351186999999992
25,15000,1.0003543747076036,0.6237445999999993,0.7284519999999999
26,15000,1.0003435593920091,0.6465848000000003,0.8231006000000001
27,15000,1.0003613899259232,0.6392423999999997,0.8255296999999997
28,15000,1.0003620008451175,0.6414816999999999,0.8062097999999995
29,15000,1.0003571396930449,0.6785677999999988,0.7846450999999997
30,15000,1.0003277007826368,0.625580900000001,0.7445906000000004
31,15000,1.0003946540620472,0.6122135999999996,0.7324916999999997
32,15000,1.000348845201273,0.6428238000000004,0.7603376999999991
33,15000,1.0003656805502683,0.6212485000000001,0.725422
34,15000,1.0003939875463168,0.610678,0.7511171000000001
35,15000,1.0003596336861849,0.5758793999999998,0.7061568000000005
36,15000,1.0003717397431573,0.6305856999999992,0.7411005999999993
37,15000,1.0003640730088814,0.6059853000000004,0.7170281000000003
38,15000,1.0003654080008806,0.5991643999999994,0.7234996999999996
39,15000,1.000357625867713,0.5970457000000007,0.7178155999999998
40,15000,1.0003593326747222,0.6370737999999996,0.7592286000000001
41,15000,1.0003596727939834,0.6284238999999996,0.7355938999999996
42,15000,1.0003702378834871,0.6216778999999999,0.7562388999999996
43,15000,1.0003904120315046,0.6418567,0.8322696
44,15000,1.0004181155397067,0.5836442999999996,0.7223501999999993
45,15000,1.0003492047740288,0.6536749999999998,0.7634775999999999
46,15000,1.0003651417120736,0.613003299999999,0.7296500999999989
47,15000,1.0003553540955203,0.6191219000000014,0.7545582
48,15000,1.000359162112517,0.6394315000000006,0.7934349000000012
49,15000,1.0003672175690874,0.683799800000001,0.8203695
50,15000,1.0003652010570767,0.7339807999999994,0.845504
51,15000,1.0004049173726328,0.7032720000000001,0.8381895000000004
1,16000,1.0003312507218527,0.6667301999999999,0.7941853999999999
2,16000,1.0002864925010029,0.6377830000000007,0.7732296000000005
3,16000,1.0002954608447892,0.6248986999999993,0.7654113999999996
4,16000,1.00037518602957,0.6661383000000001,0.8247868999999994
5,16000,1.0003836388315428,0.6697465999999999,0.8287747999999997
6,16000,1.0002828491332347,0.7298676999999998,0.8900521000000001
7,16000,1.0003590206499902,0.7302581000000004,0.8435369999999995
8,16000,1.0002246458652633,0.6949967000000008,0.8438054000000008
9,16000,1.0002729960955763,0.7011909999999997,0.859421600000001
10,16000,1.0005598985974071,0.6445229999999995,0.7997297999999997
11,16000,1.0002714427559058,0.723157800000001,0.8700758000000004
12,16000,1.000331202577347,0.756824700000001,0.9855406999999996
13,16000,1.000301509897695,0.7836011000000003,0.9366339000000004
14,16000,1.0003960993854546,0.701443600000001,0.8282723000000001
15,16000,1.0003490217115631,0.7088098000000009,0.8363500000000013
16,16000,1.0003736415970574,0.7123042000000002,1.333579399999998
17,16000,1.0002917704484906,1.1852270000000011,1.417746900000001
18,16000,1.0003494435089364,1.187566499999999,1.3680847000000007
19,16000,1.000345421551562,1.2687058999999987,1.3949184
20,16000,1.000386236421346,0.7320111000000011,0.8741182999999992
21,16000,1.0002719146462566,0.7442479999999989,0.9016467000000006
22,16000,1.0003830072047573,0.7026716999999998,0.9274753000000012
